# validation: 947 of 947 verdicts reproduced
path	pages	words	fonts	unemb	verdict	rawwords	glyphs	was
sheets/done-007/xlsx/ecopy of 2016 statistical bulletin_public finance statistics_final.xlsx	17/17	5368/5404	7/6	0	match	5701/5758	25528/25548	match
sheets/done-007/xlsx/essd-16-3433-2024-t02.xlsx	4/4	431/943	1/1	0	words	439/955	2346/5403	words
sheets/done-007/xlsx/hdss-bulletin-index-2019-2022.xlsx	24/24	3611/3626	3/3	0	match	3796/3811	18341/18407	match
sheets/done-007/xlsx/jobs-bulletin-51-22-december-2025.xlsx	12/12	1807/1817	4/4	0	match	1884/1896	10033/10093	match
sheets/done-007/xlsx/wiley-cancelled-title-list.xlsx	60/60	7582/7582	2/2	0	match	7706/7706	56700/56700	match
sheets/done-008/xls/Liste-Zertifizierung-ChemKlimaschutzV-RPT.xls	5/5	1332/1332	2/2	0	match	1364/1364	8783/8638	match
sheets/done-008/xls/data_20121018181533.xls	57/57	12480/12480	2/2	0	match	12483/12483	57017/57017	match
sheets/done-008/xlsx/2015-19 top 25 Arms producing companies data - to upload on website - FINAL_edit.xlsx	19/19	2913/3223	3/3	0	words	2949/3259	12974/14433	words
sheets/done-008/xlsx/Company_Seniority_Date_Calculator.xlsx	12/12	2909/3042	7/7	0	words	2982/3117	16107/16725	words
sheets/done-008/xlsx/Computer and Software Services_50 State Comparison.xlsx	26/26	2800/2801	3/3	0	match	2818/2819	13368/13369	match
sheets/done-008/xlsx/RVSM_Non_approved_list_2025_84c0b3f4ac.xlsx	2/2	431/431	2/2	0	match	445/445	2205/2206	match
sheets/done-008/xlsx/TDA_Smoke-Detectors.xlsx	28/28	3766/3769	5/5	0	match	3788/3791	18138/18141	match
sheets/done-008/xlsx/airports_6.xlsx	17/17	11039/11039	1/1	0	match	11053/11053	58811/58811	match
sheets/done-008/xlsx/commander-authorisation-tasks-spreadsheet-october-2025.xlsx	23/23	13078/13077	3/3	0	match	13490/13490	65750/65750	match
sheets/done-008/xlsx/template-ECSPR-notifications.xlsx	26/26	288/288	4/4	0	match	290/290	1288/1288	match
sheets/done-009/xls/6f9e605c-fded-11e3-bd0e-00144feab7de.xls	16/16	7331/7331	5/5	0	match	7418/7418	32400/32397	match
sheets/done-009/xls/EHEST-Pre-departure-checklist-Rev.-1-06-12-2016.xls	24/24	8293/8347	7/6	0	match	8326/8382	39462/39768	match
sheets/done-009/xls/INDEX_Digital_Transformation_Toolkits.xls	24/24	1957/1957	3/3	0	match	1988/1988	14956/14956	match
sheets/done-009/xls/cy01_state.xls	36/36	20444/20441	2/2	0	match	20557/20554	84656/84648	match
sheets/done-009/xlsx/Aviation_Abbreviations.xlsx	94/94	15677/15677	4/4	0	match	15701/15701	92850/92850	match
sheets/done-009/xlsx/Data-Architecture-Tool-Fit-Assessment-Template.xlsx	22/22	2218/2220	5/5	0	match	2229/2231	10489/10492	match
sheets/done-009/xlsx/PBN Matrix NAAs (V01).xlsx	25/25	5549/5531	6/6	0	match	5583/5566	28329/28210	match
sheets/done-009/xlsx/RegChangeReport.xlsx	12/12	3124/3110	4/4	0	match	3157/3142	17685/17685	match
sheets/done-009/xlsx/State-Medicaid-Payment-Policies-for-Medicare-Cost-Sharing.xlsx	18/18	40279/40275	3/3	0	match	40679/40683	233524/233718	match
sheets/done-009/xlsx/sistem-rekod-markah-srm-_-rekod-master.xlsx	31/31	5854/5879	6/6	0	words	5857/5882	15175/16300	words
sheets/done-010/xls/PC1000.xls	13/13	848/863	5/5	0	match	855/873	3783/3855	match
sheets/done-010/xls/RMP 2011-2014 and Inventory.xls	38/38	18396/18395	4/4	0	match	18595/18594	98381/98381	match
sheets/done-010/xls/Special-Procedures_2025-07-10.xls	22/22	27923/27926	3/3	0	match	28748/28751	153843/153843	match
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	28/28	23617/23518	5/4	0	match	24205/24097	156426/155747	match
sheets/done-010/xls/cy06_primary_np_comm.xls	11/11	7074/7074	2/2	0	match	7089/7089	30224/30224	match
sheets/done-010/xlsx/AFCforPtF-Digital-Certificate-Publication-Report.xlsx	111/111	29739/29739	1/1	0	match	29859/29859	188348/188348	match
sheets/done-010/xlsx/AMOC-Digital-Certificate-Publication-Report.xlsx	148/148	36605/36597	1/1	0	match	37280/37273	228293/228293	match
sheets/done-010/xlsx/DOE-C2M2-V1.1-to-DOE-C2M2-V2.1 (1.1.0).xlsx	91/91	15616/15617	5/5	0	match	15622/15623	94829/94845	match
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	46/46	4579/4519	2/2	0	match	4847/4814	27293/27200	match
sheets/done-010/xlsx/NAARMO_Mexico_RVSM_Approvals.xlsx	16/16	6790/6790	4/4	0	match	6792/6792	33195/33195	match
sheets/done-011/xls/List of EQS securities_0.xls	104/104	33008/33008	2/2	0	match	33117/33117	154930/154929	match
sheets/done-011/xls/SIL_TDB605.xls	44/44	4037/4129	8/8	0	words	4044/4136	18688/19131	words
sheets/done-011/xls/T0A0D0000090006XLSE.xls	162/162	40379/40382	4/3	0	match	40693/40697	234421/234443	match
sheets/done-011/xlsx/2023-qhp-form-and-rate-combined-checklist-final.xlsx	100/100	13940/14004	3/3	0	match	14082/14148	72749/73077	match
sheets/done-011/xlsx/Application_Compliance_Checklist_5_Apr_2021.xlsx	14/14	17622/17659	7/8	0	match	17776/17814	95713/95929	match
sheets/done-011/xlsx/Application_for_authorisation_as_crowdfunding_service_provider.xlsx	48/48	6223/6223	2/2	0	match	6245/6245	33597/33601	match
sheets/done-011/xlsx/Capability_List_9-14-2022_Dallas_Combined-Aircraft_Manuf_unsorted.xlsx	147/147	29796/29796	1/1	0	match	29922/29922	146864/146864	match
sheets/done-011/xlsx/FY2023-AIP-grants.xlsx	33/33	51045/51045	2/2	0	match	92201/91849	353363/353363	match
sheets/done-011/xlsx/aircraft_analysis-2018-06.xlsx	42/42	7193/7193	2/2	0	match	7217/7217	38379/38381	match
sheets/done-011/xlsx/links-2026.xlsx	45/45	2829/2829	2/2	0	match	2863/2863	16080/16080	match
sheets/done-012/xls/NPIAS_2007_App_A.xls	128/128	39764/39763	2/2	0	match	39806/39805	170540/170532	match
sheets/done-012/xls/SIL_TDB609.xls	50/50	5138/5229	8/8	0	match	5146/5237	22685/23126	match
sheets/done-012/xls/npias_2009_appA.xls	73/73	49713/49693	2/2	0	match	49846/49827	201534/201413	match
sheets/done-012/xlsx/2025_Active_Civil_Airmen_Statistics_FINAL.xlsx	35/35	13332/13378	7/7	0	match	13491/13547	57434/57744	match
sheets/done-012/xlsx/CSJU List of Recipients of funds 2013-2020.xlsx	97/96	46489/46489	5/5	0	pages	58662/58662	270623/270627	pages
sheets/done-012/xlsx/Copy of EASA-IFP-WEBLISTNOODATA-ListsofBASAapprovals(WEB)_ListofValidUSBASAorganisations_2023-01-13-04-33-14.xlsx	245/245	28183/28183	1/1	0	match	28967/28967	185963/185964	match
sheets/done-012/xlsx/EASA-IFP-WEBLISTNOODATA-ListsofBASAapprovals_WEB__ListofValidBASAorganisations_2025-01-20-08-56-36.xlsx	254/254	29790/29790	1/1	0	match	30582/30582	196537/196537	match
sheets/done-012/xlsx/MinCh-Digital-Certificate-Publication-Report.xlsx	179/179	111971/112057	1/1	0	match	112752/112839	711781/711781	match
sheets/done-012/xlsx/atspp_pay_tables.xlsx	101/101	12929/12929	4/4	0	match	13068/13068	58995/58995	match
sheets/done-012/xlsx/certification-type-certificates-docs-tcdns-databases-MAdB-Rotorcraft-14-28112013.xlsx	82/82	13193/13237	2/2	0	match	13267/13311	61958/62113	match
sheets/done-013/xls/18-02RD301_ILS_components_Master_9-13-18.xls	166/166	52477/53103	3/3	0	match	53360/53360	152726/155230	match
sheets/done-013/xls/ECA Sinters.xls	163/163	38306/38610	2/2	0	match	38450/38754	187470/189339	match
sheets/done-013/xls/aircraft_analysis_2016-04-27.xls	46/46	11676/11657	2/3	0	match	14546/14524	61420/61280	match
sheets/done-013/xls/capa-liste-nse-1.xls	108/108	20202/20206	4/4	0	match	22740/22744	128329/128329	match
sheets/done-013/xls/fy2010-aip-grants.xls	100/100	49881/49881	2/2	0	match	62696/63452	264109/264109	match
sheets/done-013/xls/fy2011-aip-grants.xls	93/93	43201/43201	2/2	0	match	52158/54488	229395/229395	match
sheets/done-013/xlsx/FY2021-AIP-grants.xlsx	58/58	89300/89297	3/3	0	match	156605/156662	598427/598427	match
sheets/done-013/xlsx/afn-afn-20250801-fy25-jan25-mar25.xlsx	270/270	72796/72839	2/2	0	match	73728/73736	409031/409268	match
sheets/done-013/xlsx/alle einzeln.xlsx	186/186	64184/64184	3/3	0	match	64184/64187	278872/278866	match
sheets/done-013/xlsx/fy20-may20-sep20.xlsx	96/96	51303/51317	2/2	0	match	51822/51837	290332/290414	match
sheets/done-014/xls/7-memento-2015-transports-aeriens-b.xls	190/191	27537/28495	6/6	0	pages,words	28062/29033	118434/123230	pages,words
sheets/done-014/xls/NPIAS_App_A.xls	124/124	33612/33612	7/7	0	match	33646/33646	160573/160573	match
sheets/done-014/xls/TICAPCapability_Final.xls	17/17	4907/4897	10/10	0	match	4946/4936	27834/27777	match
sheets/done-014/xls/UASEventsNov2014-Aug2015.xls	523/523	64025/63731	1/1	0	match	64682/64387	323358/320886	match
sheets/done-014/xlsx/6880ac7361ca1b99a9230811_ST Capability List Rev.16 - Web.xlsx	217/217	88842/88842	3/3	0	match	122980/122980	656421/656421	match
sheets/done-014/xlsx/Aircraft_Database.xlsx	134/134	16356/16505	4/4	0	words	16421/16570	77978/81831	words
sheets/done-014/xlsx/MajCh-Digital-Certificate-Publication-Report.xlsx	328/328	66906/66898	1/1	0	match	67270/67262	436144/436115	match
sheets/done-014/xlsx/edb-emissions-databank v27-NewFormat (web).xlsx	368/368	76243/76294	4/4	0	match	76662/76713	281080/281274	match
sheets/done-014/xlsx/fm-provider-service-measures.xlsx	38/38	21352/21341	4/4	0	match	21527/21515	134559/134484	match
sheets/done-014/xlsx/seihon_zassi_kikou_20221215.xlsx	84/84	48256/48257	3/3	0	match	49284/49285	302709/302717	match
sheets/done-015/xls/AIM_OPR_LIST.xls	229/229	22015/22006	4/4	0	match	22109/22100	127237/127224	match
sheets/done-015/xls/PA_Delaware.xls	122/122	135663/135663	1/1	0	match	135663/135663	580602/580602	match
sheets/done-015/xls/activespecs.xls	266/266	46582/46585	1/1	0	match	49602/49605	280094/280104	match
sheets/done-015/xls/laufende-nip-vorhaben-hyland.xls	18/18	6461/6461	2/2	0	match	6584/6584	49565/49508	match
sheets/done-015/xls/underlying-holdings-emea-en_gb-monthly-holdings-state-street-emu-esg-screened-index-equity-fund.xls	15/15	4982/4985	1/1	0	match	4988/4991	23826/23825	match
sheets/done-015/xlsx/EASA_PRODUCT_LIST_-_ALL.xlsx	264/264	96133/96133	2/2	0	match	103268/103268	484245/484245	match
sheets/done-015/xlsx/Global_Market_Forecast_2016-2035_Airbus_Data_Set.xlsx	567/567	73403/73403	4/4	0	match	75609/75609	305549/305549	match
sheets/done-015/xlsx/certification-type-certificates-docs-tcdns-databases-MAdB-Light-Prop-14-28112013.xlsx	343/343	36722/36722	1/1	0	match	36728/36728	230379/230379	match
sheets/done-015/xlsx/flightstandards-doc-Cross-reference-table_version02.xlsx	464/464	61197/61181	6/6	0	match	68613/68600	335655/335554	match
sheets/done-015/xlsx/tk-syllabus-comparison-document-v5.xlsx	855/855	234649/234649	5/5	0	match	235282/235286	1225772/1225827	match
sheets/done-016/xls/environment-edb-docs-edb-emissions-databank.xls	195/195	63959/64142	4/4	0	match	65426/65605	236613/237212	match
sheets/done-016/xlsx/EASA-IFP-147Scope_WEB__ALL_Valid147SoA_2024-11-28-11-16-31.xlsx	92/92	28349/28374	1/1	0	match	29878/29903	182618/182586	match
sheets/done-016/xlsx/Laser Report 2024 FOIA __Oct (1).xlsx	506/506	116952/116272	1/1	0	match	116955/116275	588642/588025	match
sheets/done-016/xlsx/RCO_VOR_Master_List_082824.xlsx	80/80	14896/15521	2/2	0	words	14897/15524	60644/63199	words
sheets/done-016/xlsx/STC_WebList.xlsx	4372/4372	1284972/1285937	2/2	0	match	1293969/1294964	8158263/8158248	match
sheets/done-016/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	1235/1235	255734/255878	5/5	0	match	258726/258870	1311172/1311644	match
sheets/extra-001/xlsx/FY2018_Q4_UAS_Sightings.xlsx	302/302	55795/55834	1/1	0	match	56458/56497	277758/277982	match
sheets/metrics-001/xlsx/ans_mappings_of_eccairs_terms.xlsx	191/191	27894/27997	7/7	0	match	28080/28183	184827/186252	match
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	75/75	46839/48061	5/5	0	words	47109/48331	299335/306037	words
sheets/pagination-001/xls/CIS_Debian_Linux_8_Benchmark_v1.0.0.xls	88/109	8965/16723	2/2	0	pages,words	9295/17503	49864/90659	pages,words
sheets/pagination-001/xls/grants-2005.xls	201/220	34032/34902	2/2	0	pages,words	35021/36003	179245/184708	pages,words
sheets/pagination-001/xlsx/ODs-February-2022-Airbus-Commercial-Aircraft.xlsx	175/175	15707/15715	3/3	0	match	16962/16970	44881/44889	match
sheets/pagination-001/xlsx/SIL_TDB648.xlsx	90/88	7498/7652	6/6	0	pages,words	7525/7679	30893/31552	pages,words
sheets/pagination-001/xlsx/sectors-defense-and-aerospace.xlsx	449/227	22986/23038	2/1	0	pages	23953/24001	139163/139190	pages
sheets/table-001/xlsx/FAA-2019-0995-0002_attachment_2.xlsx	33/33	9995/10015	6/6	0	match	10225/10245	47021/47071	match
sheets/unstable-001/xlsx/fse_identification_form.xlsx	3/3	440/440	3/3	0	match	443/443	2283/2282	match
slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	26/26	1138/1089	5/5	0	match	1225/1175	6589/6471	match
slides/ceiling-001/ppt/RRM-training-syllabus-Chapter-3-Teamwork-TC-Towing-Incident-Analysis-Dec-2009.ppt	27/27	2477/2479	8/8	0	match	2666/2667	13921/13959	match
slides/ceiling-001/ppt/Thailand17.ppt	54/54	2713/2625	8/9	0	words	2919/2826	14880/14380	words
slides/ceiling-001/ppt/W3_Case_Study_of_a_Tsunami_Warning_Simulation_Exercise_Ed.ppt	20/20	900/812	6/6	0	words	955/862	4973/4473	words
slides/ceiling-001/ppt/architecture6.ppt	31/31	1926/1926	5/5	0	match	2011/2011	10724/10724	match
slides/ceiling-001/pptx/7-Zulkefli_Part147n66_IKMAS.pptx	18/18	968/952	7/7	0	match	1031/1021	5520/5593	match
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	30/30	5147/5127	4/4	0	match	5314/5295	28100/28136	words
slides/ceiling-001/pptx/OnTrac_StarCertificationProgram-3Day.pptx	15/15	1324/1030	8/7	0	words	1414/1116	7709/6233	words
slides/ceiling-001/pptx/Sylva%20introduction%20session.pptx	15/15	1064/1064	7/7	0	match	1152/1152	5700/5700	match
slides/ceiling-001/pptx/solog_orientation_august_2019.pptx	15/15	670/674	6/6	0	match	730/736	4393/4393	match
slides/ceiling-002/ppt/pres_ioc_phuket.ppt	26/26	994/999	9/9	0	match	1033/1040	6090/6090	match
slides/ceiling-002/pptx/16 - UTM - (NASA).pptx	37/37	2453/2260	11/11	0	words	2657/2447	15126/13981	words
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	26/26	2135/2021	11/11	0	words	2328/2210	10424/9949	words
slides/ceiling-002/pptx/Demick_JetBlue.pptx	10/10	812/608	4/4	0	words	836/631	3519/3179	words
slides/ceiling-002/pptx/WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222.pptx	51/51	1956/1954	8/7	0	match	2127/2127	13011/13007	match
slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	23/23	2221/2240	7/7	0	match	2315/2334	10979/10946	match
slides/chartset-001/pptx/008_advanced_powerpoint_bubble.pptx	1/1	42/42	3/3	0	match	48/48	284/284	match
slides/chartset-001/pptx/015_advanced_powerpoint_scatter.pptx	1/1	42/42	3/3	0	match	48/48	283/283	match
slides/chartset-001/pptx/016_advanced_powerpoint_bubble.pptx	1/1	43/43	3/3	0	match	49/49	287/287	match
slides/chartset-001/pptx/031_advanced_powerpoint_scatter.pptx	1/1	42/42	3/3	0	match	48/48	278/278	match
slides/chartset-001/pptx/bar_chart.pptx	1/1	25/25	2/2	0	match	25/25	131/131	match
slides/chartset-001/pptx/combo_bar_line_chart.pptx	1/1	42/42	2/2	0	match	42/42	219/219	match
slides/chartset-001/pptx/line_chart.pptx	1/1	23/23	2/2	0	match	23/23	113/113	match
slides/chartset-001/pptx/scatter_chart.pptx	1/1	46/46	1/1	0	match	46/46	105/105	match
slides/chartset-001/pptx/stacked_area_chart.pptx	1/1	29/29	2/2	0	match	29/29	174/174	match
slides/chartset-001/pptx/stacked_bar_chart.pptx	1/1	29/29	2/2	0	match	29/29	173/173	match
slides/chartset-002/pptx/001_advanced_powerpoint_bar.pptx	1/1	62/62	4/4	0	match	68/68	334/334	match
slides/chartset-002/pptx/006_advanced_powerpoint_area.pptx	1/1	61/61	4/4	0	match	67/67	328/328	match
slides/chartset-002/pptx/007_advanced_powerpoint_scatter.pptx	1/1	42/42	3/3	0	match	48/48	282/282	match
slides/chartset-002/pptx/014_advanced_powerpoint_area.pptx	1/1	61/61	4/4	0	match	67/67	330/330	match
slides/chartset-002/pptx/017_advanced_powerpoint_bar.pptx	1/1	62/62	4/4	0	match	68/68	339/339	match
slides/chartset-002/pptx/023_advanced_powerpoint_scatter.pptx	1/1	42/42	3/3	0	match	48/48	283/283	match
slides/chartset-002/pptx/024_advanced_powerpoint_bubble.pptx	1/1	42/42	3/3	0	match	48/48	286/286	match
slides/chartset-002/pptx/030_advanced_powerpoint_area.pptx	1/1	61/61	4/4	0	match	67/67	327/327	match
slides/chartset-002/pptx/032_advanced_powerpoint_bubble.pptx	1/1	42/42	3/3	0	match	48/48	284/284	match
slides/chartset-002/pptx/033_advanced_powerpoint_bar.pptx	1/1	61/61	4/4	0	match	67/67	328/328	match
slides/chartset-003/pptx/002_advanced_powerpoint_column.pptx	1/1	63/63	4/4	0	match	69/69	335/335	match
slides/chartset-003/pptx/003_advanced_powerpoint_line.pptx	1/1	62/62	4/4	0	match	68/68	332/332	match
slides/chartset-003/pptx/005_advanced_powerpoint_doughnut.pptx	1/1	52/52	4/4	0	match	58/58	301/301	match
slides/chartset-003/pptx/009_advanced_powerpoint_bar.pptx	1/1	63/63	4/4	0	match	69/69	339/339	match
slides/chartset-003/pptx/010_advanced_powerpoint_column.pptx	1/1	61/61	4/4	0	match	67/67	332/332	match
slides/chartset-003/pptx/011_advanced_powerpoint_line.pptx	1/1	61/61	4/4	0	match	67/67	328/328	match
slides/chartset-003/pptx/012_advanced_powerpoint_pie.pptx	1/1	53/53	4/4	0	match	59/59	308/308	match
slides/chartset-003/pptx/019_advanced_powerpoint_line.pptx	1/1	61/61	4/4	0	match	67/67	331/331	match
slides/chartset-003/pptx/027_advanced_powerpoint_line.pptx	1/1	61/61	4/4	0	match	67/67	326/326	match
slides/chartset-003/pptx/028_advanced_powerpoint_pie.pptx	1/1	52/52	4/4	0	match	58/58	300/300	match
slides/chartset-004/pptx/004_advanced_powerpoint_pie.pptx	1/1	52/52	4/4	0	match	58/58	300/300	match
slides/chartset-004/pptx/013_advanced_powerpoint_doughnut.pptx	1/1	52/52	4/4	0	match	58/58	297/297	match
slides/chartset-004/pptx/018_advanced_powerpoint_column.pptx	1/1	61/61	4/4	0	match	67/67	329/329	match
slides/chartset-004/pptx/020_advanced_powerpoint_pie.pptx	1/1	52/52	4/4	0	match	58/58	300/300	match
slides/chartset-004/pptx/021_advanced_powerpoint_doughnut.pptx	1/1	52/52	4/4	0	match	58/58	304/304	match
slides/chartset-004/pptx/022_advanced_powerpoint_area.pptx	1/1	61/61	4/4	0	match	67/67	329/329	match
slides/chartset-004/pptx/025_advanced_powerpoint_bar.pptx	1/1	61/61	4/4	0	match	67/67	323/323	match
slides/chartset-004/pptx/026_advanced_powerpoint_column.pptx	1/1	61/61	4/4	0	match	67/67	332/332	match
slides/chartset-004/pptx/029_advanced_powerpoint_doughnut.pptx	1/1	52/52	4/4	0	match	58/58	300/300	match
slides/chartset-005/pptx/004_2-Stage_Vertical_Funnel_Diagram_for_PowerPoint_593f4c80.pptx	1/1	70/69	3/3	0	match	70/69	340/340	match
slides/chartset-005/pptx/005_2-Step_Funnel_On_left_With_Text_767f0490.pptx	1/1	93/93	3/3	0	match	93/93	470/470	match
slides/chartset-005/pptx/006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084.pptx	3/3	124/126	5/3	0	match	126/128	645/645	match
slides/chartset-005/pptx/011_3-Stage_Vertical_Funnel_Diagram_for_PowerPoint_10ce23dd.pptx	1/1	75/74	3/3	0	match	75/74	352/352	match
slides/chartset-005/pptx/068_Funnel_Diagram_for_PowerPoint_with_2_Steps_437e4ba7.pptx	1/1	10/10	3/3	0	match	10/10	63/63	match
slides/chartset-005/pptx/069_Funnel_Diagram_for_PowerPoint_with_3_Steps_f96396fc.pptx	1/1	12/12	3/3	0	match	12/12	68/68	match
slides/chartset-005/pptx/070_Funnel_Diagram_for_PowerPoint_with_4_Steps_975f1642.pptx	1/1	14/14	3/3	0	match	14/14	73/73	match
slides/chartset-005/pptx/071_Funnel_Diagram_for_PowerPoint_with_5_Steps_5ceacdec.pptx	1/1	16/16	3/3	0	match	16/16	78/78	match
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	3/3	214/216	4/3	0	match	216/218	1101/1101	match
slides/chartset-005/pptx/084_Infographic_Hierarchy_Tree_for_PowerPoint_fda8141c.pptx	3/3	213/215	5/3	0	match	213/215	1128/1128	match
slides/chartset-006/pptx/001_1-2-3_Horizontal_Hierarchy_39795b4d.pptx	3/3	246/248	4/3	0	match	248/250	1247/1247	match
slides/chartset-006/pptx/007_3_Circles_Diagram_for_PowerPoint_dac9f170.pptx	3/3	269/271	4/3	0	match	269/271	1378/1378	match
slides/chartset-006/pptx/017_4-Stage_Vertical_Funnel_Diagram_for_PowerPoint_61e7bde5.pptx	1/1	80/79	3/3	0	match	80/79	364/364	match
slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	3/3	358/360	4/3	0	match	360/362	1865/1865	match
slides/chartset-006/pptx/043_Dual_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_5074b09e.pptx	3/3	124/126	5/3	0	match	126/128	693/693	match
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	4/4	483/486	4/3	0	match	486/489	2628/2628	match
slides/chartset-006/pptx/055_Four_Pillar_Hierarchy_for_PowerPoint_and_Google_Slides_6b42ed18.pptx	3/3	334/336	4/3	0	match	336/338	1705/1705	match
slides/chartset-006/pptx/077_Horizontal_Org_Chart_for_PowerPoint_and_Google_Slides_8cf07020.pptx	3/3	202/204	5/3	0	match	204/206	961/961	match
slides/chartset-006/pptx/094_Intersecting_Teardrops_for_PowerPoint_and_Google_Slides_ff43aedb.pptx	3/3	270/272	5/3	0	match	272/274	1405/1405	match
slides/chartset-006/pptx/099_Light_Bulb_SWOT_for_PowerPoint_and_Google_Slides_554a1e33.pptx	3/3	272/274	4/3	0	match	274/276	1395/1395	match
slides/chartset-007/pptx/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.pptx	3/3	293/293	4/3	0	match	293/293	1462/1462	match
slides/chartset-007/pptx/039_Consumer_Decision_Journey_for_PowerPoint_319207e1.pptx	1/1	86/86	4/4	0	match	88/88	554/554	match
slides/chartset-007/pptx/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	4/4	536/539	5/3	0	match	539/542	2720/2720	match
slides/chartset-007/pptx/054_Flowchart_Board_Game_for_PowerPoint_and_Google_Slides_1b047962.pptx	3/3	180/182	4/3	0	match	182/184	967/967	match
slides/chartset-007/pptx/057_Four-Branch_Diagram_for_PowerPoint_and_Google_Slides_ddf5d27c.pptx	3/3	148/150	4/3	0	match	150/152	805/805	match
slides/chartset-007/pptx/083_Infographic_Hexagon_Cluster_for_PowerPoint_and_Google_Slides_ef811a12.pptx	3/3	204/206	5/3	0	match	206/208	1037/1037	match
slides/chartset-007/pptx/090_Infographic_Radial_for_PowerPoint_and_Google_Slides_16a69891.pptx	3/3	112/114	5/3	0	match	114/116	625/625	match
slides/chartset-007/pptx/091_Infographic_Radial_for_PowerPoint_and_Google_Slides_c6909fa6.pptx	3/3	422/424	4/3	0	match	424/426	2073/2073	match
slides/chartset-007/pptx/092_Infographic_Tree_Diagram_for_PowerPoint_and_Google_Slides_d721fa00.pptx	3/3	278/280	5/3	0	match	280/282	1293/1293	match
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	3/3	192/194	4/3	0	match	194/196	1009/1009	match
slides/chartset-008/pptx/009_3-Circle_Venn_PowerPoint_Diagram_2e59baa9.pptx	2/2	136/136	5/4	0	match	136/136	692/692	match
slides/chartset-008/pptx/012_3-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_982482b5.pptx	3/3	268/270	5/3	0	match	268/270	1307/1307	match
slides/chartset-008/pptx/018_4-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_19957cce.pptx	3/3	350/352	5/3	0	match	350/352	1685/1685	match
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	3/3	250/252	4/4	0	match	252/254	1585/1585	match
slides/chartset-008/pptx/040_Crab_Diagram_for_PowerPoint_and_Google_Slides_13d38ff3.pptx	3/3	116/118	5/3	0	match	118/120	633/633	match
slides/chartset-008/pptx/058_Four-Direction_Divergence_Diagram_for_PowerPoint_and_Google_Slides_9838e28d.pptx	3/3	272/274	4/3	0	match	274/276	1423/1423	match
slides/chartset-008/pptx/065_Fourfold_Ribbon_Rings_for_PowerPoint_and_Google_Slides_39687419.pptx	3/3	272/274	4/3	0	match	274/276	1401/1401	match
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	3/3	92/94	4/3	0	match	94/96	407/407	match
slides/chartset-008/pptx/078_Horizontal_Pyramid_Org_Chart_for_PowerPoint_and_Google_Slides_70ea115a.pptx	3/3	208/210	4/3	0	match	210/212	1155/1155	match
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	5/5	422/426	4/3	0	match	428/432	2032/2032	match
slides/chartset-009/pptx/015_4-Option_Color_Wheel_Diagram_df7e4b8f.pptx	3/3	281/280	5/5	0	match	286/285	1413/1413	match
slides/chartset-009/pptx/020_5-Option_Color_Wheel_Diagram_104ea3b0.pptx	3/3	317/316	5/5	0	match	322/321	1569/1569	match
slides/chartset-009/pptx/022_5-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_eda9895e.pptx	3/3	432/434	5/3	0	match	432/434	2063/2063	match
slides/chartset-009/pptx/025_6-Option_Color_Wheel_Diagram_27e1c74d.pptx	3/3	405/404	5/5	0	match	410/409	2021/2021	match
slides/chartset-009/pptx/030_Abstract_Petal_Diagram_71aa5e3a.pptx	3/3	267/266	5/5	0	match	272/271	1337/1336	match
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	3/3	223/222	5/5	0	match	228/227	1117/1117	match
slides/chartset-009/pptx/037_Circle_Matrix_Framework_44bc5218.pptx	3/3	287/286	5/5	0	match	292/291	1455/1454	match
